,idscrap,time_saved,minutes,theorique
0,1,2018-12-04 15:00:41.438115,16,False
1,1,2018-12-04 15:00:41.438115,29,True
2,1,2018-12-04 15:00:41.438115,44,True
3,1,2018-12-04 15:00:41.438115,59,True
4,2,2018-12-04 15:01:08.231458,15,False
5,2,2018-12-04 15:01:08.231458,28,True
6,2,2018-12-04 15:01:08.247085,43,True
7,2,2018-12-04 15:01:08.247085,58,True
8,3,2018-12-04 15:01:34.890346,15,False
9,3,2018-12-04 15:01:34.890346,28,True
10,3,2018-12-04 15:01:34.890346,43,True
11,3,2018-12-04 15:01:34.905971,58,True
12,4,2018-12-04 15:02:01.321279,13,False
13,4,2018-12-04 15:02:01.321279,27,True
14,4,2018-12-04 15:02:01.336900,42,True
15,4,2018-12-04 15:02:01.336900,57,True
16,5,2018-12-04 15:02:28.000516,13,False
17,5,2018-12-04 15:02:28.016142,38,False
18,5,2018-12-04 15:02:28.016142,42,True
19,5,2018-12-04 15:02:28.016142,57,True
20,6,2018-12-04 15:02:54.920844,13,False
21,6,2018-12-04 15:02:54.936286,38,False
22,6,2018-12-04 15:02:54.936286,42,True
23,6,2018-12-04 15:02:54.936286,57,True
24,7,2018-12-04 15:03:21.625775,12,False
25,7,2018-12-04 15:03:21.625775,37,False
26,7,2018-12-04 15:03:21.641395,41,True
27,7,2018-12-04 15:03:21.641395,56,True
28,8,2018-12-04 15:03:48.201568,12,False
29,8,2018-12-04 15:03:48.217185,37,False
30,8,2018-12-04 15:03:48.217185,41,True
31,8,2018-12-04 15:03:48.217185,56,True
32,9,2018-12-04 15:04:14.685036,11,False
33,9,2018-12-04 15:04:14.685036,36,False
34,9,2018-12-04 15:04:14.685036,40,True
35,9,2018-12-04 15:04:14.685036,55,True
36,10,2018-12-04 15:04:54.481002,11,False
37,10,2018-12-04 15:04:54.481002,36,False
38,10,2018-12-04 15:04:54.491227,40,True
39,10,2018-12-04 15:04:54.495240,55,True
40,11,2018-12-04 15:05:20.889388,10,False
41,11,2018-12-04 15:05:20.889388,35,False
42,11,2018-12-04 15:05:20.889388,39,True
43,11,2018-12-04 15:05:20.889388,54,True
44,12,2018-12-04 15:05:47.337063,10,False
45,12,2018-12-04 15:05:47.342077,35,False
46,12,2018-12-04 15:05:47.345086,39,True
47,12,2018-12-04 15:05:47.346085,54,True
48,13,2018-12-04 15:06:13.628276,9,False
49,13,2018-12-04 15:06:13.643718,34,False
50,13,2018-12-04 15:06:13.643718,38,True
51,13,2018-12-04 15:06:13.643718,53,True
52,14,2018-12-04 15:06:39.954489,9,False
53,14,2018-12-04 15:06:39.970114,34,False
54,14,2018-12-04 15:06:39.970114,38,True
55,14,2018-12-04 15:06:39.970114,53,True
56,15,2018-12-04 15:07:07.327289,8,False
57,15,2018-12-04 15:07:07.342909,33,False
58,15,2018-12-04 15:07:07.342909,37,True
59,15,2018-12-04 15:07:07.342909,52,True
60,16,2018-12-04 15:07:33.715943,8,False
61,16,2018-12-04 15:07:33.715943,33,False
62,16,2018-12-04 15:07:33.715943,37,True
63,16,2018-12-04 15:07:33.715943,52,True
64,17,2018-12-04 15:40:43.628148,8,False
65,17,2018-12-04 15:40:43.628148,27,False
66,17,2018-12-04 15:40:43.628148,33,True
67,17,2018-12-04 15:40:43.643774,48,True
68,18,2018-12-04 15:41:10.660518,7,False
69,18,2018-12-04 15:41:10.660518,26,False
70,18,2018-12-04 15:41:10.676192,32,True
71,18,2018-12-04 15:41:10.676192,47,True
72,19,2018-12-04 15:41:37.101127,7,False
73,19,2018-12-04 15:41:37.116805,26,False
74,19,2018-12-04 15:41:37.116805,32,True
75,19,2018-12-04 15:41:37.132431,47,True
76,20,2018-12-04 15:42:03.940670,6,False
77,20,2018-12-04 15:42:03.940670,25,False
78,20,2018-12-04 15:42:03.940670,31,True
79,20,2018-12-04 15:42:03.940670,46,True
80,21,2018-12-04 15:42:30.272151,6,False
81,21,2018-12-04 15:42:30.287786,22,False
82,21,2018-12-04 15:42:30.287786,31,True
83,21,2018-12-04 15:42:30.303402,46,True
84,22,2018-12-04 15:42:56.924622,6,False
85,22,2018-12-04 15:42:56.924622,22,False
86,22,2018-12-04 15:42:56.940249,31,True
87,22,2018-12-04 15:42:56.940249,46,True
88,23,2018-12-04 15:43:23.290700,3,False
89,23,2018-12-04 15:43:23.306278,21,False
90,23,2018-12-04 15:43:23.306278,30,True
91,23,2018-12-04 15:43:23.321949,45,True
92,24,2018-12-04 15:43:49.743635,3,False
93,24,2018-12-04 15:43:49.743635,21,False
94,24,2018-12-04 15:43:49.759223,30,True
95,24,2018-12-04 15:43:49.759223,45,True
96,25,2018-12-04 15:44:17.049426,2,False
97,25,2018-12-04 15:44:17.065062,20,False
98,25,2018-12-04 15:44:17.065062,29,True
99,25,2018-12-04 15:44:17.065062,44,True
100,26,2018-12-04 15:44:44.134708,3,False
101,26,2018-12-04 15:44:44.134708,20,False
102,26,2018-12-04 15:44:44.134708,29,True
103,26,2018-12-04 15:44:44.150285,44,True
104,27,2018-12-04 15:45:10.698513,2,False
105,27,2018-12-04 15:45:10.714147,17,False
106,27,2018-12-04 15:45:10.714147,28,True
107,27,2018-12-04 15:45:10.714147,43,True
108,27,2018-12-04 15:45:10.714147,59,True
109,28,2018-12-04 15:45:37.394454,2,False
